#OTUID	TJPBXD03C04B1I	TJPBXD03C04B2I	TJPBXD03C16B1I	TJPBXD03C16B2I	TJPBXD03C21B1I	TJPBXD03C21B2I	TJPBXD03C25B1I	TJPBXD03C25B2I	TJPBXD03C35B1I	TJPBXD03C35B2I	TJPBXD03C47B1I	TJPBXD03C47B2I	TJPBXD03C54B1I	TJPBXD03C54B2I	TJPBXD03C58B1I	TJPBXD03C58B2I	TJPBXD06C04B1I	TJPBXD06C04B2I	TJPBXD06C16B1I	TJPBXD06C21B1I	TJPBXD06C21B2I	TJPBXD06C25B1I	TJPBXD06C25B2I	TJPBXD06C35B1I	TJPBXD06C35B2I	TJPBXD06C47B1I	TJPBXD06C47B2I	TJPBXD06C54B1I	TJPBXD06C54B2I	TJPBXD06C58B1I	TJPBXD06C58B2I	TJPBXD13C04B1I	TJPBXD13C04B2I	TJPBXD13C16B1I	TJPBXD13C16B2I	TJPBXD13C21B1I	TJPBXD13C21B2I	TJPBXD13C25B1I	TJPBXD13C35B1I	TJPBXD13C35B2I	TJPBXD13C47B1I	TJPBXD13C47B2I	TJPBXD13C54B1I	TJPBXD13C54B2I	TJPBXD13C58B1I	TJPBXD13C58B2I	TJPBXD03C03B2I	TJPBXD03C08B1I	TJPBXD03C08B2I	TJPBXD03C17B1I	TJPBXD03C17B2I	TJPBXD03C27B1I	TJPBXD03C27B2I	TJPBXD03C33B1I	TJPBXD03C33B2I	TJPBXD03C43B2I	TJPBXD03C56B1I	TJPBXD03C56B2I	TJPBXD03C62B2I	TJPBXD06C03B1I	TJPBXD06C03B2I	TJPBXD06C08B2I	TJPBXD06C17B2I	TJPBXD06C27B1I	TJPBXD06C27B2I	TJPBXD06C33B1I	TJPBXD06C43B2I	TJPBXD06C56B1I	TJPBXD06C56B2I	TJPBXD06C62B1I	TJPBXD06C62B2I	TJPBXD13C03B1I	TJPBXD13C03B2I	TJPBXD13C08B1I	TJPBXD13C08B2I	TJPBXD13C17B1I	TJPBXD13C17B2I	TJPBXD13C27B1I	TJPBXD13C27B2I	TJPBXD13C33B1I	TJPBXD13C33B2I	TJPBXD13C43B1I	TJPBXD13C43B2I	TJPBXD13C56B1I	TJPBXD13C56B2I	TJPBXD13C62B1I	TJPBXD13C62B2I	TJPBXD03C06B1I	TJPBXD03C06B2I	TJPBXD03C14B1I	TJPBXD03C14B2I	TJPBXD03C22B1I	TJPBXD03C22B2I	TJPBXD03C32B1I	TJPBXD03C32B2I	TJPBXD03C41B1I	TJPBXD03C41B2I	TJPBXD03C48B1I	TJPBXD03C48B2I	TJPBXD03C51B1I	TJPBXD03C51B2I	TJPBXD03C57B1I	TJPBXD03C57B2I	TJPBXD06C06B1I	TJPBXD06C06B2I	TJPBXD06C14B1I	TJPBXD06C14B2I	TJPBXD06C22B2I	TJPBXD06C32B1I	TJPBXD06C32B2I	TJPBXD06C41B1I	TJPBXD06C41B2I	TJPBXD06C48B1I	TJPBXD06C48B2I	TJPBXD06C51B1I	TJPBXD06C51B2I	TJPBXD06C57B1I	TJPBXD06C57B2I	TJPBXD13C06B1I	TJPBXD13C06B2I	TJPBXD13C14B1I	TJPBXD13C14B2I	TJPBXD13C22B1I	TJPBXD13C22B2I	TJPBXD13C32B1I	TJPBXD13C32B2I	TJPBXD13C41B1I	TJPBXD13C41B2I	TJPBXD13C48B1I	TJPBXD13C48B2I	TJPBXD13C51B1I	TJPBXD13C51B2I	TJPBXD13C57B1I	TJPBXD13C57B2I	TJPBXD03C01B1I	TJPBXD03C11B2I	TJPBXD03C24B2I	TJPBXD03C30B1I	TJPBXD03C30B2I	TJPBXD03C46B2I	TJPBXD03C49B1I	TJPBXD03C49B2I	TJPBXD03C59B1I	TJPBXD03C59B2I	TJPBXD06C01B2I	TJPBXD06C11B1I	TJPBXD06C11B2I	TJPBXD06C24B1I	TJPBXD06C24B2I	TJPBXD06C30B1I	TJPBXD06C30B2I	TJPBXD06C40B1I	TJPBXD06C40B2I	TJPBXD06C46B1I	TJPBXD06C46B2I	TJPBXD06C49B1I	TJPBXD06C59B1I	TJPBXD06C59B2I	TJPBXD13C01B1I	TJPBXD13C01B2I	TJPBXD13C11B1I	TJPBXD13C11B2I	TJPBXD13C24B1I	TJPBXD13C24B2I	TJPBXD13C30B1I	TJPBXD13C30B2I	TJPBXD13C40B1I	TJPBXD13C40B2I	TJPBXD13C46B1I	TJPBXD13C46B2I	TJPBXD13C49B1I	TJPBXD13C49B2I	TJPBXD13C59B1I	TJPBXD13C59B2I	TJPBXD03C05B1I	TJPBXD03C05B2I	TJPBXD03C09B1I	TJPBXD03C09B2I	TJPBXD03C19B1I	TJPBXD03C19B2I	TJPBXD03C31B1I	TJPBXD03C31B2I	TJPBXD03C38B1I	TJPBXD03C38B2I	TJPBXD03C42B1I	TJPBXD03C42B2I	TJPBXD03C52B1I	TJPBXD03C64B1I	TJPBXD03C64B2I	TJPBXD06C05B1I	TJPBXD06C05B2I	TJPBXD06C09B1I	TJPBXD06C09B2I	TJPBXD06C19B1I	TJPBXD06C19B2I	TJPBXD06C31B1I	TJPBXD06C31B2I	TJPBXD06C38B1I	TJPBXD06C38B2I	TJPBXD06C42B1I	TJPBXD06C42B2I	TJPBXD06C52B1I	TJPBXD06C52B2I	TJPBXD06C64B1I	TJPBXD06C64B2I	TJPBXD13C05B1I	TJPBXD13C05B2I	TJPBXD13C09B1I	TJPBXD13C09B2I	TJPBXD13C19B1I	TJPBXD13C19B2I	TJPBXD13C31B1I	TJPBXD13C31B2I	TJPBXD13C38B1I	TJPBXD13C38B2I	TJPBXD13C42B1I	TJPBXD13C42B2I	TJPBXD13C52B1I	TJPBXD13C52B2I	TJPBXD13C64B1I	TJPBXD13C64B2I
SH205045.07FU_AY591353_refs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	33007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH177642.07FU_KF709558_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH177637.07FU_GU073124_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290	0	2194	0	0	6117	7066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3387	0	0	0	0	0	0	0	7867	0	0	0	0	0	0	0	0	0	0	0	5640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2939	0	0	0	0	0	2893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547	0	0	0	0
SH205505.07FU_AY387100_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH186930.07FU_HM216213_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1703	0	0	0	8408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2305	0	0	0	0	0
SH178781.07FU_U63473_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	10906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH187569.07FU_KF278460_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH179237.07FU_JQ918177_refs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3892	0	0	0	0	0	0	0	0	0	0	0	0	0	2141	0	0	0	0	0	0	0	0	1587	0	1515	0	0	0	0	0	0	1477	32	0	0	0	0	0	0	0	0	0	0	0	645	0	4943	0	704	0	4122	0	0	0	0	0	0	0	0	0	46	0	0	1136	0	0	0	0	0	0	0	0	0	0	7660	0	0	11436	0	0	0	5275	0	0	0	0	0	0	628	292	0	0	0	0	3311	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3509	0	0	0	0	0	0	0	0	366	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2594	0	0	0	0	0
SH188970.07FU_DQ350127_reps	0	0	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	0	0	0	0	0	0	0	0	0	0	0	3206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH190098.07FU_EU343850_refs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14335	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH211137.07FU_GU721215_reps	12857	0	0	0	6771	0	0	0	0	4905	84	6765	0	3911	0	0	0	641	15642	672	152	1383	628	0	86	474	1030	0	0	20238	0	10778	0	13089	19469	932	0	0	0	1575	2690	1224	0	0	733	0	0	0	10514	1166	0	0	0	1581	0	0	1515	0	0	3093	0	0	0	0	483	0	0	5780	0	0	0	186	0	0	1426	0	579	1404	1199	0	0	711	0	8869	0	741	12698	0	0	0	0	0	5932	0	0	0	4658	5687	0	0	13699	0	0	0	0	0	0	0	0	0	0	0	0	0	5751	0	7547	0	5667	0	9623	21509	1193	3641	0	0	1545	0	344	0	673	0	2795	1095	0	0	0	0	718	0	0	0	403	0	0	22472	5189	0	0	0	0	1481	0	0	1942	0	0	4561	0	10808	20973	0	4496	171	3727	8934	0	5098	8914	19412	0	0	10454	20764	493	1124	0	0	0	0	0	0	0	0	0	0	21569	235	16239	658	4955	9725	0	0	906	685	746	0	0	755	0	0	0	0	870	2600	0	14321	0	18730	0	18159	0	20471	11041	16715	0	0	7658	16901	4615
SH211242.07FU_AY681190_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235	1163	8197	1905	431	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH211661.07FU_EU480318_reps	0	0	0	0	0	0	0	0	0	0	0	11839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498	9894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7468	0	132	0	0	0	4614	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	4774	0	0	0	0	0	0	0	0	13935	0	0	0	0	0	0	0	0	0	1580	877	0	0	0	0	0	0	0	0	9859	0	0	0	6809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8966	0	0	0	0	6421	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30635	0	0	0	0	0	0	472	0	0	1408	0
SH216783.07FU_JQ693660_refs	0	0	0	0	0	0	0	0	0	0	0	1480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5497	0	0	0	0	0	0	0	0	0	0	0	4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	6604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2857	0	0	0	4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH216790.07FU_FR863589_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	11	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	27	0	0	0	0	0	0	154	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
SH197625.07FU_AF444302_refs	0	0	0	0	6250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH197623.07FU_EF159187_refs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359	0	0	221	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH180505.07FU_AJ965481_reps	0	0	0	0	0	38941	0	0	0	0	0	0	0	0	0	0	10057	0	0	0	0	0	0	0	10508	0	0	0	0	0	0	0	9988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2189	0	0	0	0	0	0	0	0	0	0	0	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15238	0	0	0	0	0	0	0	0	0	0	0
SH181234.07FU_AB018043_refs	0	394	0	0	0	0	0	0	0	0	167	0	0	0	0	978	569	1419	7	0	0	0	105	0	0	474	187	0	342	0	162	0	370	0	1770	0	0	0	0	0	0	0	0	1231	458	306	121	0	0	0	0	776	0	0	397	0	0	0	0	0	0	0	0	0	2028	420	0	0	490	0	0	0	277	55	0	159	83	324	556	0	0	0	0	0	0	0	0	198	0	286	369	960	77	1316	983	0	248	0	0	0	0	877	402	0	0	0	213	0	0	0	0	26	2273	0	0	0	0	0	0	0	209	341	0	825	427	0	0	0	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	1455	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	182	0	171	0	0	366	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	450	187	720	0	302	0	0	382	0	126	0	0	0	0	0	0	787	0	0	0	0	0	0	124	0	0	1415	0	0	0	171
SH181235.07FU_KF530457_reps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH181628.07FU_AF444469_refs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	11009	3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH219582.07FU_JQ070495_reps	0	9843	0	0	0	0	0	0	0	2452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4167	0	0	0	3665	0	0	0	0	0	0	0	0	0	3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6102	0	0	0	0	0	0	0	0	0	0	0	0	0	6565	0	4416	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863	0	0	0	0	0	0	0	3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	0	0	4396	0	3974	0	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11046	3406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3156	0	0	0	0	5279	0	0	1909	4686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5131	307	538	2523	0	0	0	0	0	0	0	0	0	6352	0	0	620	0	3170	0	0	0	0	0
SH082533.07FU_AJ853761_refs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	2370	0	0	0	0	0	2695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4665	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2484	3334	0	0	4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16667	0	3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869	0	8159	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	2508	0	0	0	0	0	0	0	0	0	0	0	5236	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	12144	0	0	0	31703	0	0	0	0	0	0
